model,family,protocol,fit,n_train,status,theta,true_theta,at_domain_bound,n_grid_local_maxima,n_evaluations,rank,columns,failure,se,wald_lower,wald_upper,held_out_invariance
M0star,sar,primary_loco,YEM,142,computable,0.3841778290916429,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ALB,138,computable,0.40506885858813946,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,AUT,133,computable,0.3897277338293676,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BLR,137,computable,0.39914097663505166,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BEL,141,computable,0.3936651201224041,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BIH,132,computable,0.390473265750015,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BGR,136,computable,0.39714552440611117,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,HRV,131,computable,0.390535997903479,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CYP,141,computable,0.36036728215333785,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CZE,130,computable,0.3982511611100734,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,DNK,138,computable,0.3934317869086789,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,EST,142,computable,0.40219730305237095,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,FIN,143,computable,0.4007071045082234,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,FRA,135,computable,0.3967861785784389,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,DEU,129,computable,0.395049820558718,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,GRC,135,computable,0.40422448574112474,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,HUN,131,computable,0.39088777929715457,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ISL,150,computable,0.3993545817307822,0.4,False,1,261,19,19,,,,,True
M0star,sar,primary_loco,IRL,148,computable,0.3987210725117968,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ITA,127,computable,0.3998818457965696,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,LVA,140,computable,0.40194962507487014,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,LTU,140,computable,0.40194962507487014,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,MKD,139,computable,0.4028025566798179,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,MDA,139,computable,0.4049198731194346,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,MNE,137,computable,0.3995094349232745,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,NLD,138,computable,0.38842805035151606,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,NOR,143,computable,0.39439480968185847,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,POL,129,computable,0.39923941596463386,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,PRT,147,computable,0.3993371206816527,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ROU,132,computable,0.39689051919736784,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,RUS,124,computable,0.41264302818108467,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SRB,131,computable,0.39004590909262526,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SVK,133,computable,0.3911373613151909,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SVN,134,computable,0.3912227540043695,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ESP,142,computable,0.3968433105148972,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SWE,138,computable,0.4012835181353462,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CHE,137,computable,0.39473257543981194,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,UKR,130,computable,0.4143234921727961,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,GBR,143,computable,0.3969091715701664,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BHS,145,computable,0.3935516559277422,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CAN,149,computable,0.399641451983823,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CRI,145,computable,0.3963893791582866,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CUB,142,computable,0.38924668096549186,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,DOM,146,computable,0.3939020898133165,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SLV,145,computable,0.397615722882571,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,GTM,146,computable,0.39858679101081734,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,HTI,145,computable,0.389229791746055,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,HND,142,computable,0.3931653407036756,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,JAM,144,computable,0.390694576945155,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,MEX,144,computable,0.3967009117659658,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,NIC,143,computable,0.39359321479060677,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,PAN,146,computable,0.39777028061340103,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,USA,145,computable,0.4025458488410152,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,AUS,148,computable,0.40139579200601877,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,NZL,150,computable,0.39920503106916316,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,PNG,148,computable,0.40139579200601877,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ARG,145,computable,0.39418599731226267,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BOL,145,computable,0.3950593809848153,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,BRA,141,computable,0.39765121149474447,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,CHL,146,computable,0.3956202508431741,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,COL,139,computable,0.383077212819206,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,ECU,147,computable,0.39750442723672846,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,PRY,145,computable,0.39418599731226267,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,PER,145,computable,0.39345089757148394,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,SUR,148,computable,0.39989102874185223,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,URY,147,computable,0.39578393996124334,0.4,False,1,261,20,20,,,,,True
M0star,sar,primary_loco,VEN,146,computable,0.39952863365477637,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,0,149,computable,0.3993503777005304,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,1,146,computable,0.3939020898133165,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,2,144,computable,0.39584696495313204,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,3,147,computable,0.4220947678106076,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,4,137,computable,0.38164013987218776,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,5,146,computable,0.39882816307368896,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,6,141,computable,0.40044126684126097,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,7,150,computable,0.3994301469407537,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,8,143,computable,0.3989112519785082,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,9,145,computable,0.4059747545500715,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,10,149,computable,0.399641451983823,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,11,141,computable,0.3968288156600918,0.4,False,1,261,19,19,,,,,True
M0star,sar,m49_subregion_lo,12,140,computable,0.3976507938186703,0.4,False,1,261,19,19,,,,,True
M0star,sar,m49_subregion_lo,13,143,computable,0.34527087774369275,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,14,146,computable,0.37134901457110886,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,15,144,computable,0.4108136971543917,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,16,140,computable,0.4054703519067677,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,17,137,computable,0.3616188698803134,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,18,136,computable,0.3098369842271791,0.4,False,1,261,20,20,,,,,True
M0star,sar,m49_subregion_lo,19,145,computable,0.3945095957044321,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,0,135,computable,0.4019913476154132,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,1,136,computable,0.3760235309057249,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,2,136,computable,0.37331851891827994,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,3,136,computable,0.4264556612526305,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,4,136,computable,0.39555178414068426,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,5,136,computable,0.3669596707513822,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,6,136,computable,0.3841318786517838,0.4,False,1,261,19,19,,,,,True
M0star,sar,random10,7,136,computable,0.3992800652144907,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,8,136,computable,0.43181106206666986,0.4,False,1,261,20,20,,,,,True
M0star,sar,random10,9,136,computable,0.3830770013963322,0.4,False,1,261,20,20,,,,,True
M2,sem,full_sample,all,151,computable,-0.18507641384066256,0.4,False,1,261,23,23,,0.19176204446296913,-0.5609231145898506,0.1907702869085254,
M2,sem,primary_loco,DZA,140,computable,0.032885764483331456,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,AGO,143,computable,-0.19354211348267292,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BEN,143,computable,-0.41577210100757445,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BWA,142,computable,0.04691921368317738,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BFA,140,computable,-0.34799927704893424,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BDI,144,computable,-0.1337239081108382,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CMR,142,computable,-0.4479844292443151,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CAF,141,computable,-0.3082948130500132,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TCD,140,computable,-0.2379574298863829,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,COG,143,computable,-0.46032870224699574,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,COD,133,computable,-0.253921306678884,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CIV,141,computable,-0.34673758431760376,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,DJI,145,computable,-0.012934399717384266,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,EGY,137,computable,0.275187270857656,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GNQ,145,computable,-0.3961248415052053,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ERI,143,computable,-0.01854594597701377,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ETH,141,computable,-0.04192718696589455,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GAB,143,computable,-0.48122603670232605,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GHA,142,computable,-0.4351851945249428,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GIN,142,computable,-0.2603450795737057,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GNB,145,computable,-0.1903304168585504,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,KEN,142,computable,-0.16593875350805373,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LSO,146,computable,0.07774002795320198,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LBR,143,computable,-0.33535531916301925,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LBY,142,computable,0.026250279890497115,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MDG,149,computable,-0.08038510830816556,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MWI,145,computable,-0.009041028784513147,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MLI,135,computable,-0.18139570185533987,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MRT,142,computable,0.053122206726452036,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MAR,145,computable,-0.05783013139352444,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MOZ,140,computable,0.12633353585575383,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NAM,145,computable,0.003756285181141848,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NER,140,computable,-0.41182834280145825,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NGA,139,computable,-0.4065150265814472,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,RWA,145,computable,-0.1435368464252811,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SEN,143,computable,-0.27243524197751906,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SLE,144,computable,-0.29081805444246817,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SOM,143,computable,-0.06471787543870805,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ZAF,144,computable,0.1696565505407985,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SDN,140,computable,-0.062298335463216066,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SWZ,145,computable,0.11753033940334028,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TZA,141,computable,-0.08702780884822793,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TGO,143,computable,-0.41577210100757445,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TUN,145,computable,-0.03443659333811243,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,UGA,143,computable,-0.17747161218748148,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ZMB,141,computable,-0.044189318512520795,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ZWE,141,computable,0.0434883908558476,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,AFG,142,computable,-0.1334185369488398,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ARM,143,computable,-0.33934288224711256,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,AZE,140,computable,-0.2686536486231579,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BGD,146,computable,-0.0050617131680132064,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MMR,141,computable,0.12732385491825116,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,KHM,144,computable,0.09327220418284372,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CHN,131,computable,-0.33781230509730076,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GEO,140,computable,-0.3133817662347321,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,IND,140,computable,0.045240220925601024,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,IDN,142,computable,-0.023111124230143252,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,IRN,134,computable,-0.43394670547970443,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,IRQ,136,computable,-0.4168535637978065,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ISR,142,computable,0.01898552957792111,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,JPN,145,computable,-0.3904020912726363,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,JOR,142,computable,0.01898552957792111,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,KAZ,139,computable,-0.3398780109144598,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LAO,145,computable,0.09262912368107462,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LBN,142,computable,0.01898552957792111,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MYS,144,computable,-0.14160105401771345,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MNG,147,computable,-0.5016303058348539,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NPL,147,computable,-0.07867232333135274,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,OMN,144,computable,0.11498202626900304,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PAK,141,computable,-0.14681467147633182,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PHL,145,computable,-0.045686530367168625,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,QAT,145,computable,0.08694613093733639,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SAU,132,computable,0.33665458389723835,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,KOR,147,computable,-0.3840056992703451,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LKA,149,computable,-0.16441257282182511,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SYR,138,computable,-0.37378100240948664,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TWN,147,computable,-0.13125630929380983,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TJK,143,computable,-0.2220842271858133,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,THA,142,computable,0.11349985662172755,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TUR,129,computable,-0.15312497387842292,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,TKM,141,computable,-0.22242788784788634,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ARE,144,computable,0.11498202626900304,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,UZB,142,computable,-0.2538948891297818,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,VNM,143,computable,0.07916066543554677,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,YEM,142,computable,-0.08636899674882037,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ALB,138,computable,-0.06669968242316317,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,AUT,133,computable,-0.2623395065854312,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BLR,137,computable,-0.25723786423117556,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BEL,141,computable,-0.24449485853422362,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BIH,132,computable,-0.24670732224785727,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BGR,136,computable,-0.19683998729162688,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,HRV,131,computable,-0.22490810554321736,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CYP,141,computable,0.03449209503740003,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CZE,130,computable,-0.20167297194173867,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,DNK,138,computable,-0.4634285619451071,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,EST,142,computable,-0.4441368965278326,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,FIN,143,computable,-0.40424095564330215,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,FRA,135,computable,-0.06422755208271962,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,DEU,129,computable,-0.3887346289993974,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GRC,135,computable,-0.17681284400562197,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,HUN,131,computable,-0.20257634245270772,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ISL,150,computable,0.04775222446510519,0.4,False,1,261,22,22,,,,,True
M2,sem,primary_loco,IRL,148,computable,-0.20889949948769665,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ITA,127,computable,-0.09394599262852986,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LVA,140,computable,-0.21938406810813327,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,LTU,140,computable,-0.21938406810813327,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MKD,139,computable,-0.17223085019668863,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MDA,139,computable,-0.24832457704756417,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MNE,137,computable,-0.13577645322815812,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NLD,138,computable,-0.40892108564634866,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NOR,143,computable,-0.46687194378001934,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,POL,129,computable,-0.21498115912392063,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PRT,147,computable,-0.11119309579025108,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ROU,132,computable,-0.14284077696249625,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,RUS,124,computable,-0.8208930372271301,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SRB,131,computable,-0.2737377015521087,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SVK,133,computable,-0.3349568243273273,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SVN,134,computable,-0.1941279188778504,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ESP,142,computable,0.04467272973704878,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SWE,138,computable,-0.4064117615760391,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CHE,137,computable,-0.23547066402150096,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,UKR,130,computable,-0.02328501175865622,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GBR,143,computable,-0.3616645059505917,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BHS,145,computable,-0.020227794041610868,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CAN,149,computable,-0.24251177869209162,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CRI,145,computable,-0.21197062466571576,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CUB,142,computable,-0.005553611803552546,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,DOM,146,computable,-0.05072270230772371,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SLV,145,computable,-0.07666227866839852,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,GTM,146,computable,-0.07040699910989129,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,HTI,145,computable,-0.022019981792817216,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,HND,142,computable,-0.10155182275150051,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,JAM,144,computable,-0.009645041209580933,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,MEX,144,computable,0.006451247675252818,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NIC,143,computable,-0.19372796970864042,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PAN,146,computable,-0.19252164737516617,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,USA,145,computable,-0.30700718773493846,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,AUS,148,computable,-0.11341131941564608,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,NZL,150,computable,-0.1945421302911638,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PNG,148,computable,-0.11341131941564608,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ARG,145,computable,0.05327594955778281,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BOL,145,computable,0.03692232171480937,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,BRA,141,computable,0.06647038596253116,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,CHL,146,computable,-0.012886087347874735,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,COL,139,computable,-0.1256698020325368,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,ECU,147,computable,-0.13916922253376038,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PRY,145,computable,0.05327594955778281,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,PER,145,computable,-0.035945483368516315,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,SUR,148,computable,-0.16755086686383533,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,URY,147,computable,-0.0513762555638219,0.4,False,1,261,23,23,,,,,True
M2,sem,primary_loco,VEN,146,computable,-0.1576810955253631,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,0,149,computable,-0.1871495367309859,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,1,146,computable,-0.05072270230772371,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,2,144,computable,-0.14629298087166853,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,3,147,computable,-0.1708963686115168,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,4,137,computable,-0.000617889984550875,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,5,146,computable,-0.5102691952653539,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,6,141,computable,-0.2560094229536779,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,7,150,computable,-0.17900894486003976,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,8,143,computable,-0.46032870224699574,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,9,145,computable,0.10032216624176976,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,10,149,computable,-0.24251177869209162,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,11,141,computable,-0.05682411922463689,0.4,False,1,261,22,22,,,,,True
M2,sem,m49_subregion_lo,12,140,computable,0.10366585730833773,0.4,False,1,261,22,22,,,,,True
M2,sem,m49_subregion_lo,13,143,computable,-0.02666133082071081,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,14,146,computable,0.1164034444806412,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,15,144,computable,0.11998969977287209,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,16,140,computable,-0.09173624173500403,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,17,137,computable,-0.2649975029319523,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,18,136,computable,-0.4534675775055375,0.4,False,1,261,23,23,,,,,True
M2,sem,m49_subregion_lo,19,145,computable,-0.2744029159951692,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,0,135,computable,-0.2208612081680815,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,1,136,computable,-0.26214532927879103,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,2,136,computable,-0.1295511974459427,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,3,136,computable,-0.1919272043611452,0.4,False,1,261,23,23,,,,,True
